id,tipo_contenido,duración (días)
10698,spam,71
10699,video,53
10701,spam,84
10702,audio,31
10704,spam,5
10707,imagenes,74
10709,imagenes,53
10710,audio,89
10713,spam,70
10714,video,4
10716,imagenes,11
10720,spam,17
10723,video,53
10724,imagenes,19
10725,audio,25
10727,audio,22
10728,imagenes,7
10729,audio,77
10731,imagenes,5
10732,imagenes,64
10733,video,7
10735,video,52
10736,video,70
10737,imagenes,73
10740,audio,4
10746,video,15
10747,audio,2
10749,video,44
10751,video,69
10753,spam,63
10756,imagenes,35
10760,video,78
10762,video,65
10766,imagenes,18
10768,audio,65
10769,video,6
10771,audio,17
10772,imagenes,88
10773,spam,28
10774,audio,21
10775,video,32
10776,imagenes,51
10777,imagenes,45
10779,imagenes,12
10780,video,35
10784,imagenes,68
10785,audio,21
10788,audio,90
10789,audio,54
10790,video,81
10791,audio,58
10793,audio,46
10794,spam,81
10798,imagenes,22
10800,audio,44
10801,imagenes,43
10804,imagenes,30
10806,imagenes,24
10808,spam,1
10810,spam,84
10811,video,71
10812,audio,68
10814,spam,11
10815,spam,25
10816,imagenes,73
10821,video,15
10823,spam,20
10824,video,43
10825,imagenes,32
10826,video,31
10829,spam,37
10830,spam,50
10831,imagenes,68
10832,imagenes,78
10834,imagenes,90
10836,video,61
10840,audio,66
10842,spam,23
10843,audio,80
10844,spam,24
10845,audio,27
10847,audio,17
10849,imagenes,14
10850,video,31
10851,imagenes,81
10852,spam,64
10854,audio,52
10858,video,27
10860,audio,49
10861,audio,17
10865,spam,74
10866,audio,10
10867,imagenes,38
10870,spam,27
10872,imagenes,39
10874,spam,62
10876,video,88
10877,audio,21
10878,spam,65
10881,spam,56
10882,video,79
10883,imagenes,75
10886,audio,30
10889,video,72
10890,video,17
10891,imagenes,26
10893,video,19
10894,audio,81
10896,imagenes,40
10898,imagenes,5
10899,video,20
10903,video,23
10904,spam,71
10912,spam,40
10913,video,24
10915,audio,52
10916,spam,51
10917,spam,36
10921,video,6
10922,spam,36
10923,video,66
10924,video,79
10926,video,89
10927,audio,9
10928,imagenes,17
10932,spam,89
10933,video,36
10934,audio,75
10935,audio,9
10940,audio,55
10941,spam,24
10942,video,46
10943,spam,29
10944,audio,53
10945,audio,38
10950,video,73
10955,audio,21
10959,imagenes,8
10961,spam,26
10963,video,89
10964,audio,49
10967,spam,58
10971,spam,15
10972,audio,61
10973,spam,46
10977,video,61
10981,audio,59
10982,imagenes,53
10983,spam,47
10987,imagenes,22
10988,spam,2
10989,video,38
10992,video,33
10994,spam,36
10996,video,51
10999,audio,89
11001,audio,54
11002,video,63
11005,video,61
11006,imagenes,67
11008,spam,6
11009,video,31
11012,imagenes,10
11013,video,1
11014,spam,33
11016,spam,71
11017,spam,54
11020,video,87
11023,audio,51
11024,spam,67
11027,imagenes,11
11029,audio,74
11033,video,62
11035,imagenes,56
11037,spam,60
11045,audio,4
11046,imagenes,77
11047,audio,53
11048,imagenes,36
11049,audio,57
11051,spam,47
11052,audio,86
11055,video,13
11056,spam,35
11058,imagenes,7
11061,spam,77
11062,spam,56
11064,imagenes,54
11066,imagenes,19
11068,audio,61
11069,audio,3
11070,spam,29
11071,imagenes,66
11072,audio,20
11075,video,77
11078,audio,44
11079,imagenes,45
11083,video,83
11084,video,79
11085,video,60
11088,spam,89
11090,audio,10
11092,spam,8
11095,spam,17
11097,imagenes,20
11099,video,70
11101,imagenes,5
11103,spam,13
11104,imagenes,44
11107,spam,36
11109,video,42
11112,video,58
11113,spam,85
11119,audio,30
11120,audio,25
11123,imagenes,2
11124,spam,68
11127,video,6
11128,spam,78
11136,imagenes,88
11142,spam,26
11143,imagenes,27
11144,spam,81
11145,imagenes,34
11146,video,23
11148,imagenes,67
11149,video,37
11151,video,5
11154,imagenes,82
11157,imagenes,42
11159,audio,30
11160,spam,65
11161,audio,30
11165,video,19
11167,audio,50
11170,imagenes,9
11173,video,17
11174,spam,43
11176,imagenes,57
11177,audio,55
11180,audio,48
11181,audio,51
11183,spam,32
11185,imagenes,56
11186,imagenes,74
11192,spam,89
11197,audio,55
11198,video,43
11199,spam,88
11201,spam,74
11202,audio,37
11203,audio,81
11204,audio,16
11205,audio,6
11206,audio,32
11207,spam,27
11208,spam,33
11209,audio,63
11215,video,63
11216,imagenes,61
11217,video,75
11218,spam,38
11219,imagenes,80
11220,spam,11
11222,audio,90
11225,imagenes,37
11228,video,7
11230,spam,36
11233,imagenes,52
11234,spam,57
11235,audio,22
11236,spam,87
11239,video,60
11240,audio,9
11242,video,28
11245,imagenes,89
11247,imagenes,12
11248,audio,89
11254,video,2
11263,spam,69
11264,video,77
11268,audio,33
11272,imagenes,89
11276,audio,79
11277,audio,14
11281,imagenes,9
11283,spam,55
11287,video,25
11288,video,46
11291,video,1
11292,video,53
11294,video,8
11299,spam,79
11300,imagenes,61
11305,imagenes,35
11306,imagenes,7
11310,imagenes,26
11313,imagenes,38
11314,imagenes,50
11315,video,52
11322,spam,55
11323,video,53
11327,video,74
11329,audio,54
11332,imagenes,17
11333,audio,69
11334,audio,61
11338,video,42
11341,imagenes,6
11342,spam,38
11343,video,28
11345,spam,43
11346,spam,84
11350,video,75
11354,imagenes,19
11355,spam,53
11357,imagenes,47
11361,video,88
11363,video,27
11364,audio,3
11366,spam,36
11369,spam,87
11370,audio,59
11377,imagenes,74
11379,audio,90
11382,video,61
11383,audio,70
11385,video,47
11386,imagenes,42
11387,audio,75
11389,imagenes,54
11391,spam,23
11396,video,45
11397,audio,51
11398,imagenes,74
11401,spam,83
11403,spam,5
11405,imagenes,24
11406,video,26
11407,video,29
11410,imagenes,79
11414,imagenes,81
11418,video,53
11419,imagenes,68
11421,video,43
11423,spam,56
11426,video,77
11428,audio,9
11431,imagenes,42
11432,video,75
11435,video,3
11437,audio,47
11438,spam,79
11439,audio,51
11440,video,47
11443,video,18
11444,spam,44
11446,spam,89
11447,spam,10
11448,audio,79
11449,audio,40
11450,video,32
11451,imagenes,59
11452,audio,44
11456,audio,51
11458,imagenes,12
11459,video,26
11462,spam,57
11463,imagenes,89
11464,imagenes,28
11465,spam,52
11469,spam,82
11474,video,40
11475,imagenes,75
11476,spam,52
11477,audio,78
11480,imagenes,85
11482,video,65
11483,spam,64
11486,audio,48
11487,imagenes,28
11491,imagenes,23
11493,imagenes,62
11498,audio,46
11499,spam,42
11500,video,60
11502,imagenes,50
11504,video,88
11506,imagenes,79
11510,video,23
11512,imagenes,41
11514,imagenes,68
11515,imagenes,12
11516,audio,23
11517,imagenes,19
11518,spam,47
11519,video,52
11521,spam,71
11523,imagenes,39
11524,spam,21
11525,imagenes,1
11526,imagenes,15
11528,audio,61
11532,audio,54
11533,imagenes,61
11534,video,1
11535,audio,7
11536,imagenes,16
11537,audio,68
11539,video,14
11542,audio,54
11543,spam,82
11548,imagenes,45
11549,audio,7
11550,spam,3
11551,audio,61
11553,audio,27
11555,imagenes,57
11556,imagenes,44
11559,imagenes,28
11560,audio,3
11565,imagenes,86
11566,audio,49
11568,audio,83
11571,video,13
11580,spam,33
11581,video,18
11585,video,20
11586,video,12
11587,imagenes,30
11589,imagenes,86
11590,spam,44
11592,imagenes,84
11593,video,56
11596,imagenes,7
11597,audio,45
11598,spam,71
11600,spam,5
11601,imagenes,52
11602,video,80
11603,imagenes,32
11604,spam,56
11606,video,2
11607,video,4
11610,imagenes,78
11611,spam,13
11612,video,7
11614,imagenes,46
11615,imagenes,42
11617,imagenes,14
11619,imagenes,75
11622,imagenes,22
11624,video,40
11625,imagenes,32
11627,spam,6
11628,video,7
11630,spam,18
11634,audio,66
11636,spam,47
11637,imagenes,28
11641,audio,17
11642,video,55
11644,imagenes,50
11647,audio,51
11649,audio,55
11650,spam,30
11653,video,82
11657,spam,81
11658,audio,22
11660,audio,61
11661,audio,83
11662,audio,41
11663,video,67
11666,imagenes,71
11667,video,23
11669,video,30
11674,imagenes,13
11675,video,18
11677,spam,41
11679,imagenes,64
11680,video,9
11681,audio,36
11683,imagenes,11
11684,video,23
11686,video,16
11688,video,31
11690,spam,44
11693,video,11
11695,video,65
11697,audio,70
11699,video,63
11703,spam,40
11706,spam,17
11709,imagenes,72
11712,imagenes,7
11713,video,56
11714,imagenes,27
11718,imagenes,41
11721,spam,65
11726,imagenes,24
11729,audio,37
11730,video,42
11733,spam,68
11735,imagenes,80
11737,video,48
11740,video,84
11741,spam,57
11742,spam,36
11746,imagenes,67
11748,audio,83
11749,audio,15
11751,imagenes,6
11756,imagenes,45
11757,video,13
11758,imagenes,38
11759,audio,59
11760,imagenes,36
11761,video,42
11764,video,8
11765,imagenes,13
11766,audio,67
11768,audio,65
11769,video,84
11771,spam,23
11773,imagenes,69
11777,spam,10
11778,spam,69
11779,imagenes,19
11781,imagenes,82
11784,audio,24
11785,spam,41
11787,audio,83
11788,spam,21
11789,imagenes,21
11792,spam,6
11793,spam,64
11794,video,45
11797,audio,23
11799,audio,80
11800,imagenes,84
11806,video,46
11808,imagenes,49
11810,imagenes,80
11812,audio,17
11813,imagenes,60
11815,imagenes,18
11818,imagenes,84
11819,spam,22
11821,audio,7
11824,imagenes,28
11825,audio,13
11826,imagenes,83
11827,spam,78
11829,audio,81
11830,video,19
11832,imagenes,74
11833,audio,81
11834,video,25
11836,spam,19
11838,video,23
11839,audio,17
11841,imagenes,24
11842,audio,62
11843,audio,55
11847,video,17
11849,audio,39
11851,spam,45
11853,spam,4
11855,audio,68
11856,audio,73
11859,spam,33
11860,imagenes,59
11864,spam,73
11867,imagenes,9
11868,audio,44
11870,audio,70
11872,spam,60
11874,spam,71
11875,audio,8
11879,video,15
11881,spam,50
11882,imagenes,20
11883,audio,26
11885,audio,71
11886,video,87
11888,imagenes,54
11890,imagenes,6
11891,video,35
11899,video,6
11901,spam,31
11903,spam,81
11905,spam,75
11907,spam,89
11911,imagenes,67
11913,imagenes,40
11914,imagenes,56
11915,imagenes,22
11917,spam,37
11918,video,14
11921,spam,73
11922,video,40
11924,video,45
11925,video,65
11927,imagenes,31
11929,video,89
11930,video,38
11931,video,22
11932,imagenes,30
11933,imagenes,51
11937,audio,8
11938,spam,3
11940,video,10
11941,video,83
11942,spam,61
11943,audio,35
11945,imagenes,35
11947,video,70
11948,imagenes,69
11949,video,51
11951,spam,62
11958,audio,78
11959,audio,47
11963,spam,47
11964,imagenes,88
11965,spam,51
11968,imagenes,79
11970,imagenes,87
11971,spam,47
11973,imagenes,39
11974,spam,24
11975,audio,19
11977,video,4
11978,audio,71
11980,spam,63
11981,audio,90
11983,imagenes,3
11986,audio,7
11987,audio,80
11988,imagenes,80
11990,spam,41
11992,video,15
11995,audio,65
11996,video,46
11997,spam,40
11998,spam,9
12001,audio,78
12003,audio,6
12004,audio,36
12007,audio,1
12009,video,90
12012,audio,73
12013,imagenes,86
12014,imagenes,46
12019,spam,31
12020,spam,7
12021,audio,43
12024,imagenes,50
12033,audio,42
12036,video,49
12037,spam,75
12038,imagenes,14
12039,imagenes,30
12041,video,58
12044,video,77
12045,spam,57
12046,spam,60
12048,video,71
12050,video,2
12052,imagenes,17
12057,video,44
12058,imagenes,79
12059,video,80
12060,video,60
12063,imagenes,5
12064,spam,67
12065,video,55
12066,video,22
12069,imagenes,88
12070,audio,64
12072,spam,78
12074,video,38
12075,spam,69
12076,audio,45
12077,imagenes,49
12079,spam,12
12080,spam,23
12082,video,39
12088,audio,85
12090,video,80
12091,spam,36
12096,imagenes,16
12097,video,10
12098,spam,44
12103,video,36
12104,video,90
12106,spam,24
12108,audio,26
12109,imagenes,5
12110,spam,13
12113,spam,53
12114,imagenes,55
12115,video,89
12116,imagenes,60
12117,spam,37
12119,spam,62
12120,spam,76
12121,imagenes,57
12123,spam,16
12124,audio,32
12125,audio,70
12127,video,15
12128,imagenes,61
12129,video,38
12131,audio,13
12133,audio,77
12135,imagenes,24
12143,audio,7
12145,audio,28
12150,video,86
12153,imagenes,28
12155,audio,72
12156,audio,28
12160,video,17
12162,audio,57
12166,video,78
12168,spam,46
12169,spam,54
12170,video,22
12176,spam,22
12177,video,87
12182,video,23
12188,imagenes,55
12190,video,86
12191,audio,82
12192,video,86
12193,spam,85
12194,imagenes,72
12195,audio,31
12197,imagenes,61
12199,spam,41
12200,spam,5
12201,imagenes,59
12203,spam,80
12204,video,52
12207,spam,21
12210,spam,78
12211,imagenes,69
12215,spam,45
12216,video,13
12218,video,13
12223,spam,51
12224,spam,22
12228,spam,17
12231,imagenes,58
12232,imagenes,64
12233,video,27
12236,video,34
12237,spam,38
12238,audio,83
12239,spam,67
12241,imagenes,23
12245,video,44
12246,audio,46
12249,imagenes,47
12250,video,20
12251,imagenes,1
12252,audio,40
12258,spam,75
12259,imagenes,56
12263,imagenes,58
12264,audio,70
12272,video,37
12275,video,3
12277,imagenes,21
12280,spam,63
12282,imagenes,30
12283,imagenes,20
12285,imagenes,47
12286,audio,50
12288,imagenes,11
12289,audio,32
12290,video,56
12291,video,28
12295,spam,38
12296,spam,12
12298,audio,66
12299,audio,85
12300,imagenes,78
12304,video,11
12307,video,46
12311,imagenes,19
12312,audio,52
12313,imagenes,46
12315,spam,28
12316,spam,45
12317,spam,36
12318,audio,36
12320,spam,54
12323,spam,8
12325,audio,90
12326,video,72
12329,spam,18
12333,imagenes,24
12334,video,53
12335,imagenes,67
12336,audio,67
12337,audio,2
12338,spam,85
12339,imagenes,50
12341,video,37
12342,imagenes,46
12343,audio,79
12346,video,68
12347,audio,30
12350,video,22
12351,video,43
12353,audio,90
12355,spam,31
12357,spam,72
12359,audio,79
12364,video,45
12365,audio,3
12369,video,41
12370,spam,12
12371,imagenes,61
12374,spam,19
12375,audio,53
12377,spam,87
12379,spam,65
12380,video,50
12381,imagenes,37
12382,video,7
12384,imagenes,58
12392,audio,30
12393,imagenes,26
12395,video,70
12396,video,59
12397,imagenes,40
12403,audio,64
12404,imagenes,76
12405,audio,3
12406,imagenes,20
12407,imagenes,11
12408,spam,22
12415,audio,5
12417,imagenes,46
12420,imagenes,76
12422,imagenes,39
12423,spam,55
12424,spam,35
12428,spam,29
12430,imagenes,48
12433,audio,12
12435,audio,6
12436,imagenes,65
12439,audio,31
12440,imagenes,11
12441,audio,43
12442,imagenes,11
12443,spam,22
12444,imagenes,67
12446,video,30
12447,imagenes,54
12448,video,38
12452,imagenes,73
12453,spam,30
12456,video,27
12457,video,58
12458,video,62
12459,video,44
12461,imagenes,70
12464,spam,39
12466,video,10
12467,audio,31
12468,imagenes,87
12469,audio,63
12470,spam,75
12473,audio,60
12476,audio,51
12479,video,23
12483,imagenes,60
12484,imagenes,52
12485,audio,28
12488,imagenes,22
12489,spam,32
12491,audio,18
12492,video,10
12500,audio,31
12504,spam,58
12507,imagenes,7
12510,audio,24
12512,imagenes,23
12514,video,9
12517,spam,22
12519,spam,23
12520,audio,73
12521,spam,17
12523,spam,31
12527,audio,66
12528,audio,41
12531,audio,7
12534,video,64
12536,spam,87
12542,imagenes,56
12545,imagenes,21
12548,imagenes,73
12550,imagenes,26
12552,spam,24
12554,spam,81
12555,video,6
12556,spam,59
12557,spam,29
12559,imagenes,81
12560,spam,18
12561,spam,39
12564,video,10
12567,imagenes,42
12568,imagenes,21
12569,imagenes,41
12570,imagenes,46
12571,spam,75
12572,video,21
12573,video,19
12575,spam,69
12579,imagenes,53
12581,imagenes,65
12582,imagenes,14
12583,imagenes,20
12585,spam,84
12587,imagenes,88
12589,video,80
12591,audio,72
12592,imagenes,8
12593,video,31
12594,audio,24
12595,video,50
12596,audio,68
12598,audio,52
12600,video,50
12601,video,84
12602,spam,24
12603,spam,4
12604,spam,45
12605,spam,89
12606,audio,32
12609,spam,2
12610,video,2
12613,imagenes,59
12614,video,10
12615,audio,75
12620,audio,31
12628,audio,65
12632,video,11
12633,video,48
12636,spam,78
12637,imagenes,10
12641,video,71
12642,imagenes,41
12643,audio,18
12644,spam,10
12645,imagenes,33
12646,audio,46
12647,video,62
12650,audio,16
12651,video,65
12652,video,53
12653,imagenes,7
12657,imagenes,62
12658,spam,30
12659,spam,75
12660,spam,79
12661,video,59
12663,video,78
12664,imagenes,72
12666,video,2
12667,spam,55
12668,imagenes,83
12669,video,72
12672,spam,63
12673,spam,67
12674,spam,21
12676,video,89
12677,audio,61
12678,audio,65
12682,video,57
12683,spam,57
12685,imagenes,65
12689,video,67
12690,video,46
12694,video,13
12695,video,79
12696,video,62
12697,spam,17
12702,video,5
12706,audio,55
12708,imagenes,46
12710,spam,43
12711,imagenes,32
12712,imagenes,80
12714,imagenes,47
12717,video,4
12719,video,84
12721,imagenes,54
12722,spam,7
12724,spam,15
12725,spam,83
12727,imagenes,63
12728,audio,55
12729,video,41
12730,video,13
12732,video,73
12733,imagenes,47
12734,imagenes,80
12737,imagenes,44
12738,video,47
12740,audio,25
12741,audio,8
12742,spam,89
12746,audio,22
12748,imagenes,53
12750,imagenes,54
12755,video,7
12756,audio,7
12757,imagenes,57
12758,audio,44
12761,video,54
12763,video,21
12764,video,31
12765,audio,74
12766,spam,85
12770,video,51
12772,video,3
12775,imagenes,49
12777,audio,4
12778,spam,57
12780,imagenes,67
12781,imagenes,35
12784,video,18
12785,audio,88
12788,imagenes,85
12791,spam,85
12793,audio,77
12796,imagenes,54
12797,imagenes,28
12798,spam,69
12800,spam,28
12802,spam,57
12803,imagenes,25
12806,video,65
12807,audio,79
12808,imagenes,86
12811,audio,5
12812,audio,60
12813,imagenes,73
12814,spam,58
12817,video,67
12818,video,77
12819,video,32
12821,audio,45
12823,audio,7
12826,spam,45
12827,imagenes,53
12828,imagenes,51
12831,video,21
12832,imagenes,19
12845,video,20
12846,video,83
12847,audio,5
12848,spam,19
12851,imagenes,71
12855,spam,47
12858,video,67
12859,video,29
12861,audio,4
12865,audio,86
12867,imagenes,14
12868,video,28
12870,audio,58
12872,audio,47
12874,video,72
12876,video,39
12883,spam,90
12884,audio,45
12885,spam,37
12887,spam,2
12891,video,2
12894,spam,57
12896,spam,61
12899,imagenes,42
12900,video,56
12902,imagenes,21
12904,imagenes,27
12905,video,12
12907,imagenes,36
12908,video,32
12909,spam,42
12910,spam,25
12911,spam,83
12914,video,24
12916,video,16
12917,imagenes,8
12918,imagenes,59
12919,imagenes,77
12920,video,39
12922,spam,24
12928,video,42
12929,audio,35
12930,spam,16
12932,imagenes,47
12933,video,70
12934,imagenes,20
12935,imagenes,47
12939,video,46
12940,video,61
12942,audio,23
12944,audio,66
12945,imagenes,30
12946,spam,18
12947,spam,54
12948,imagenes,12
12950,spam,28
12952,audio,6
12953,spam,34
12954,audio,56
12957,video,30
12958,imagenes,51
12959,spam,69
12960,video,80
12961,audio,28
12962,audio,56
12964,spam,17
12965,audio,53
12968,video,29
12969,audio,77
12970,video,60
12971,imagenes,42
12972,video,89
12973,imagenes,27
12974,imagenes,70
12977,video,30
12979,spam,59
12980,audio,56
12981,audio,9
12985,spam,44
12988,spam,29
12992,imagenes,12
12993,video,83
12994,imagenes,10
12995,video,77
12996,imagenes,22
12997,imagenes,70
12999,video,74
13002,imagenes,52
13003,audio,61
13004,imagenes,48
13006,spam,55
13009,imagenes,18
13011,imagenes,1
13012,spam,89
13014,spam,31
13015,imagenes,44
13016,audio,72
13018,audio,53
13019,imagenes,4
13022,imagenes,77
13023,spam,62
13024,imagenes,69
13025,video,74
13027,audio,70
13028,video,4
13029,audio,18
13031,imagenes,74
13032,imagenes,72
13033,imagenes,30
13034,audio,80
13035,imagenes,49
13041,video,59
13042,audio,64
13046,spam,74
13048,video,79
13049,audio,36
13054,imagenes,13
13055,audio,44
13056,imagenes,51
13057,audio,57
13059,spam,40
13060,imagenes,7
13061,spam,47
13062,imagenes,18
13063,video,2
13064,audio,39
13066,video,58
13068,video,57
13069,spam,23
13071,video,46
13074,video,63
13075,video,90
13076,audio,25
13077,video,53
13078,audio,86
13081,spam,29
13083,video,52
13084,video,89
13087,audio,11
13092,imagenes,11
13094,audio,75
13095,video,63
13097,spam,75
13098,spam,53
13099,audio,81
13100,spam,81
13101,imagenes,29
13105,spam,73
13108,imagenes,9
13110,spam,17
13114,spam,17
13115,spam,10
13118,spam,65
13119,video,29
13121,audio,72
13123,imagenes,82
13124,imagenes,79
13125,audio,84
13127,video,59
13129,video,73
13131,audio,73
13133,imagenes,54
13134,spam,14
13135,video,10
13136,audio,42
13140,video,58
13142,audio,48
13146,audio,79
13150,spam,4
13152,audio,12
13155,spam,17
13157,spam,62
13158,spam,39
13161,audio,81
13163,imagenes,76
13165,audio,41
13170,video,64
13177,video,33
13180,audio,45
13186,spam,76
13188,audio,73
13189,audio,76
13190,spam,52
13191,audio,15
13192,imagenes,58
13193,imagenes,24
13194,audio,86
13197,spam,87
13199,imagenes,15
13201,video,87
13203,video,1
13204,imagenes,85
13205,audio,83
13206,video,39
13207,spam,88
13208,spam,42
13209,spam,23
13210,spam,19
13211,audio,50
13218,imagenes,4
13219,audio,58
13221,spam,12
13222,video,33
13227,imagenes,16
13236,spam,23
13239,imagenes,13
13240,imagenes,70
13241,spam,59
13242,video,30
13243,imagenes,84
13245,spam,58
13250,imagenes,62
13255,spam,85
13256,audio,30
13257,imagenes,47
13259,video,72
13260,video,68
13261,imagenes,86
13265,imagenes,79
13266,imagenes,45
13268,spam,64
13269,spam,56
13271,audio,58
13275,spam,38
13278,audio,69
13282,video,82
13283,spam,31
13284,audio,86
13285,imagenes,77
13287,video,12
13291,spam,9
13293,imagenes,87
13294,video,47
13295,audio,88
13296,video,18
13297,audio,53
13299,spam,37
13302,audio,38
13310,imagenes,21
13311,audio,45
